BOLO AIPIM KG,,,,,kg,,Sacolao DP Sao Jose LTDA,,,,,,,,
BATATA FOLHA LA B,,,,,un,,TIMY INDUSTRIA E COMERCIO DE ALIMENTOS EIRELI,,,,,,,,
BATATA LISA DEUTSCHIPS 225G COM SALMARINHO,,,,,un,,COMERCIO DE ALIMENTOS ROHENKOHL LTDA,,,,,,,,
ELMA CHIPS BATATA 135G LAYS CLASSICA,,,,,un,,COMERCIO DE ALIMENTOS ROHENKOHL LTDA,,,,,,,,
GELATINA PO DR OETKE,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
SOBREM FLAN NESTLE M,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
SOBR FLAN C2 200G,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
SOBR CHAND CHOC LV M,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
SOBR DANETTE CHOC 36,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
SOBR FLAN BATAVO BAU,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
SOBR CREM BATAVO DO,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
SOB FLA BAT CAR 400G,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
MOUSSE DE PESSEGO,,,,,un,,VALDEMAR PIOVESAN EIRELI,,,,,,,,
FONDUE TP GORG QUATA,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
FONDUE PRONTO SUPREM,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
FONDUE DE QUEIJO QUA,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
GOMA TRIDENT FRESH INTENS 8G,,,,,un,,COMPANHIA ZAFFARI COMERCIO E INDUSTRIA,,,,,,,,
GOMA TRIDENT HORTELA 8G,,,,,un,,COMPANHIA ZAFFARI COMERCIO E INDUSTRIA,,,,,,,,
"MENTOS 8,5G GOMA",,,,,un,,Supermercados SBS LTDA.,,,,,,,,
BALA DE GOMA DOCIGOMA 700G TUBOSORTIDO,,,,,un,,COMERCIO DE ALIMENTOS ROHENKOHL LTDA,,,,,,,,
BALA PIETROBON 250G BANANA,,,,,un,,COMERCIO DE ALIMENTOS ROHENKOHL LTDA,,,,,,,,
BALAS DIVERSAS,,,,,un,,VALDEMAR PIOVESAN EIRELI,,,,,,,,
PIRULITO UNID,,,,,un,,Supermercados SBS LTDA.,,,,,,,,
SAGU BELLA DICA 500G ,,,,,un,,COMERCIO DE ALIMENTOS ROHENKOHL LTDA,,,,,,,,
NUTRI & WIEDER AVEIA EM FLOCOS 300G,,,,,un,,COMERCIO DE ALIMENTOS ROHENKOHL LTDA,,,,,,,,
AVEIA FLOCOS QUAKER 165G,,,,,un,,COMPANHIA ZAFFARI COMERCIO E INDUSTRIA,,,,,,,,
GRANOLA PREMIUM SALG,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
GRANOLA M.TERRA FRUTAS&MEL800G,,,,,un,,COMPANHIA ZAFFARI COMERCIO E INDUSTRIA,,,,,,,,
GRANOLA JASMINE C.MALTADO 300G,,,,,un,,COMPANHIA ZAFFARI COMERCIO E INDUSTRIA,,,,,,,,
ARROZ TP1 FIGHERA 5K,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
ARROZ TP1 NAMORADO 5,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
ARROZ COZ JAPONESA T,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
ARROZ TP1 TIO JOAO 1,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
ARROZ T1 DONA MILU BCO 5KG,,,,,un,,WMS SUPERMERCADOS DO BRASIL LTDA,,,,,,,,
ARROZ DE CONTI TP1 5KG,,,,,un,,COMERCIO DE ALIMENTOS ROHENKOHL LTDA,,,,,,,,
CEREAL MATINAL CHEER,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
CEREAL ACUC KELLOGGS,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
CEREAL SUCRILHOS ORI,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
CEREAL MATINAL MOCA,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
CEREAL SUCRILHOS 300,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
CER SUCRILHOS 510G,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
DUETO SUAVE BONDUELL,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
MLH HEINZ TRAD 340G,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
MILHO BONDUELLE 200G,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
LENTILHA YOKI 500G,,,,,un,,COMERCIO DE ALIMENTOS ROHENKOHL LTDA,,,,,,,,
LENTILHA T1 FRITZEFRIDA 50,,,,,un,,WMS SUPERMERCADOS DO BRASIL LTDA,,,,,,,,
FEIJAO EVERLING 1KG T1 PRETO,,,,,un,,COMERCIO DE ALIMENTOS ROHENKOHL LTDA,,,,,,,,
FEIJAO PRETO TIPO,,,,,un,,COMERCIO DE ALIMENTOS ROHENKOHL LTDA,,,,,,,,
FEIJAO PRETO GRAO GOSTOSO,,,,,un,,WMS SUPERMERCADOS DO BRASIL LTDA,,,,,,,,
ERVILHA NATURAL BOND,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
ERVI MIL ODE200,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
AMEND CRFO OVIN 100G,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
AMENDOIM CRI CRI NUT,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
CASTANHA DO PARA GRANEL,,,,,kg,,COMPANHIA ZAFFARI COMERCIO E INDUSTRIA,,,,,,,,
CASTANHA DO PARA,,,,,un,,TIMY INDUSTRIA E COMERCIO DE ALIMENTOS EIRELI,,,,,,,,
COPA GAVAZZONI DE,,,,,kg,,TIMY INDUSTRIA E COMERCIO DE ALIMENTOS EIRELI,,,,,,,,
COPA FATIADA KG,,,,,kg,,TIMY INDUSTRIA E COMERCIO DE ALIMENTOS EIRELI,,,,,,,,
PRESUNTO COZ SEARA,,,,,kg,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
PRESUNTO COZ MAGRO LEBON AT,,,,,kg,,COMPANHIA ZAFFARI COMERCIO E INDUSTRIA,,,,,,,,
PRESUNTO COZ MAGRO SADIA AT,,,,,kg,,COMPANHIA ZAFFARI COMERCIO E INDUSTRIA,,,,,,,,
PRESUNTO COZ MAGRO S,,,,,kg,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
PRESUNTO COZIDO MAGR,,,,,kg,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
PRESUNTO SADIA CO,,,,,kg,,TIMY INDUSTRIA E COMERCIO DE ALIMENTOS EIRELI,,,,,,,,
PRES MAGRO PERDIGAO,,,,,kg,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
PRES LEBON FAT 180g,,,,,un,,UNIDASUL DISTRIBUIDORA ALIMENTICIA S/A,,,,,,,,
PERNIL PURURUCA KG,,,,,kg,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
COSTELA PA MINGA INT,,,,,kg,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
PEITO GRANITO S/OSSO EF,,,,,kg,,COMPANHIA ZAFFARI COMERCIO E INDUSTRIA,,,,,,,,
FRALDINHA MONTANA EF,,,,,kg,,COMPANHIA ZAFFARI COMERCIO E INDUSTRIA,,,,,,,,
FRALDINHA BOVINA,,,,,kg,,SUPERMERCADO FORLIN EIRELI,,,,,,,,
ACEM S/OSSO EF,,,,,kg,,COMPANHIA ZAFFARI COMERCIO E INDUSTRIA,,,,,,,,
SADIA FILE SASSAMI,,,,,un,,SUPERMERCADO BELTRAME LTDA,,,,,,,,
FILE DE PEITO CHE,,,,,kg,,Supermercado JGZ LTDA,,,,,,,,
FILE MERLUZA MERC C,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
FILE TILAPIA GENESEAS CG 450G,,,,,un,,COMPANHIA ZAFFARI COMERCIO E INDUSTRIA,,,,,,,,
LINGUICA SUINA GRANBERG RESF,,,,,kg,,COMPANHIA ZAFFARI COMERCIO E INDUSTRIA,,,,,,,,
LINGUICA FRANGOSUL 800G CHURRASCO,,,,,un,,COMERCIO DE ALIMENTOS ROHENKOHL LTDA,,,,,,,,
LINGUICA CALAB SEARA,,,,,kg,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
LINGUICA COLONIAL,,,,,kg,,TIMY INDUSTRIA E COMERCIO DE ALIMENTOS EIRELI,,,,,,,,
LING TOSCANA GRANBERG APERRESF,,,,,kg,,COMPANHIA ZAFFARI COMERCIO E INDUSTRIA,,,,,,,,
SALSICHAO ESPECIA,,,,,kg,,Sacolao DP Sao Jose LTDA,,,,,,,,
SALSICHAO BORRUSSIA,,,,,kg,,SUPERMERCADO FORLIN EIRELI,,,,,,,,
SALSICHAO MISTO CASEIRO,,,,,kg,,SUPER KOSCHECK,,,,,,,,
SALSICHAO CASEIRO,,,,,kg,,SUPER KOSCHECK,,,,,,,,
SALSICHAO CASEIRO KG,,,,,kg,,COMERCIO DE ALIMENTOS ROHENKOHL LTDA,,,,,,,,
SALS H DOG PERDIG 50,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
SALSICHA HOT DOG 400,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
SALSICHA HOT DOG PER,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
MORT BOLONHA OURO KG,,,,,kg,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
MORT DEFUMADA SADIA AT,,,,,kg,,COMPANHIA ZAFFARI COMERCIO E INDUSTRIA,,,,,,,,
MORTADELA DEFUMADA SADIA AT 0,,,,,kg,,COMPANHIA ZAFFARI COMERCIO E INDUSTRIA,,,,,,,,
MORTADELA DEFUMADA SADIA AT,,,,,kg,,COMPANHIA ZAFFARI COMERCIO E INDUSTRIA,,,,,,,,
P PERU SEARA DEF KG,,,,,kg,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
PEITO PERU SEARA DEF AT,,,,,kg,,COMPANHIA ZAFFARI COMERCIO E INDUSTRIA,,,,,,,,
PEITO DE CHESTER,,,,,kg,,TIMY INDUSTRIA E COMERCIO DE ALIMENTOS EIRELI,,,,,,,,
BANDA DE TAMBAQUI AS,,,,,kg,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
LOMBO BACALHAU DES M,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
CAMARAO S C CZ CONG,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
SALAME MILANO MAJESTADE,,,,,kg,,Sgorla Com. Ind. Alimentos Ltda,,,,,,,,
SALAME MILANO FAT,,,,,kg,,TIMY INDUSTRIA E COMERCIO DE ALIMENTOS EIRELI,,,,,,,,
SALAME FATIADO,,,,,kg,,Distribuidora de Queijos Sgorla.,,,,,,,,
SALAME COLONIAL,,,,,kg,,SUPER KOSCHECK,,,,,,,,
SALAME COLONIAL T,,,,,kg,,TIMY INDUSTRIA E COMERCIO DE ALIMENTOS EIRELI,,,,,,,,
SALAME NOBREZA KG,,,,,kg,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
"SALAME GRANBERG TRAD COLONIAL AS
",,,,,kg,,COMPANHIA ZAFFARI COMERCIO E INDUSTRIA,,,,,,,,
SALAME GRANBERG TRAD COLONIALAS,,,,,kg,,COMPANHIA ZAFFARI COMERCIO E INDUSTRIA,,,,,,,,
SALAME STA CLARA MILANO KG,,,,,kg,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
GRANBERG SALAME,,,,,kg,,Supermercados SBS LTDA.,,,,,,,,
VAZIO DE PRIMEIRA,,,,,kg,,Sacolao DP Sao Jose LTDA,,,,,,,,
VAZIO BOVINO,,,,,kg,,SUPERMERCADO FORLIN EIRELI,,,,,,,,
BOV ANGUS TATU KG,,,,,kg,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
SARDINHA GOMES COSTA,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
SARDINHA G.COSTA OLEO 125G,,,,,un,,COMPANHIA ZAFFARI COMERCIO E INDUSTRIA,,,,,,,,
CHAPEU BISPO(MAMINHA),,,,,kg,,SUPERMERCADO FORLIN EIRELI,,,,,,,,
CARNE DE GADO COSTELA 1,,,,,kg,,SUPER KOSCHECK,,,,,,,,
CARNE DE PORCO COSTELA,,,,,kg,,SUPER KOSCHECK,,,,,,,,
COSTELA DE PRIMEI,,,,,kg,,Sacolao DP Sao Jose LTDA,,,,,,,,
COSTELA RIPA BOVINA,,,,,kg,,SUPERMERCADO FORLIN EIRELI,,,,,,,,
SHORT RIB ANGUS AO KG,,,,,kg,,SUPERMERCADO FORLIN EIRELI,,,,,,,,
ALCATRA,,,,,kg,,Sacolao DP Sao Jose LTDA,,,,,,,,
ALCATRA BOVINO,,,,,kg,,SUPERMERCADO FORLIN EIRELI,,,,,,,,
ALCATRA BOVINA RESF PEDACO,,,,,kg,,COMPANHIA ZAFFARI COMERCIO E INDUSTRIA,,,,,,,,
CARNE BOVINA BIFE,,,,,kg,,COMERCIO DE ALIMENTOS ROHENKOHL LTDA,,,,,,,,
BIFE PATINHO ZAFFARI NOV ATM,,,,,kg,,COMPANHIA ZAFFARI COMERCIO E INDUSTRIA,,,,,,,,
COX FRG CONG ZP,,,,,kg,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
COXA C/SOBRECOXA LAR CONG,,,,,kg,,WMS SUPERMERCADOS DO BRASIL LTDA,,,,,,,,
COXINHA DA ASA SADIA,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
COXINHA ASA FGO CONG,,,,,kg,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
CX FGO SADIA CONG 1K,,,,,kg,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
CARNE BOVINA MOIDA,,,,,kg,,COMERCIO DE ALIMENTOS ROHENKOHL LTDA,,,,,,,,
QJO DE PORCO KG,,,,,kg,,Distribuidora de Queijos Sgorla,,,,,,,,
BACON DEFUMADO PED K,,,,,kg,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
BACON DEF SADIA,,,,,kg,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
OVOS BRANCOS BAMP,,,,,un,,Supermercado JGZ LTDA,,,,,,,,
OVO BCO GDE PVC NIENOW 2.5,,,,,un,,WMS SUPERMERCADOS DO BRASIL LTDA,,,,,,,,
OVO EXTRA VR BDJ C20,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
TOFU SAMURAI NATURAL ORG 300G,,,,,un,,COMPANHIA ZAFFARI COMERCIO E INDUSTRIA,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
FRANGO ASSADO CASEIR,,,,,kg,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
SABON MARAN SVE PESS 90G/8,,,,,un,,WMS SUPERMERCADOS DO BRASIL LTDA,,,,,,,,
SABON MARAN SVE ROSAS 90G/,,,,,un,,WMS SUPERMERCADOS DO BRASIL LTDA,,,,,,,,
SABON MARAN SVE E-DOCE 90G,,,,,un,,WMS SUPERMERCADOS DO BRASIL LTDA,,,,,,,,
SABON MARAN SVE AMENDOA 90,,,,,un,,WMS SUPERMERCADOS DO BRASIL LTDA,,,,,,,,
SABONETE LIQ.FARNESE 365ML FLOR DE CEREJEIRA,,,,,un,,COMERCIO DE ALIMENTOS ROHENKOHL LTDA,,,,,,,,
SABAO PO TIXAN YPE 3KG MACIEZ SACHE,,,,,un,,COMERCIO DE ALIMENTOS ROHENKOHL LTDA,,,,,,,,
SABAO BARRA GIRANDO SOL 400G TRADICIONAL,,,,,un,,COMERCIO DE ALIMENTOS ROHENKOHL LTDA,,,,,,,,
SABAO BARRA GIRANDO SOL 400G COCO,,,,,un,,COMERCIO DE ALIMENTOS ROHENKOHL LTDA,,,,,,,,
SAB FIORUCCI SUAV CERSACHE440ML,,,,,un,,COMPANHIA ZAFFARI COMERCIO E INDUSTRIA,,,,,,,,
SAPOLIO CREM RADIUM,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
DESENGORDURANTE YPE MULTIUSO 500ML CLASSICO+50ML GRATIS,,,,,un,,COMERCIO DE ALIMENTOS ROHENKOHL LTDA,,,,,,,,
DESINF AERO LYSOL LI,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
DESINFETANTE BRILHA SUL 2L FLORAL,,,,,un,,COMERCIO DE ALIMENTOS ROHENKOHL LTDA,,,,,,,,
DESINFETANTE BRILHA SUL 2L PINHO,,,,,un,,COMERCIO DE ALIMENTOS ROHENKOHL LTDA,,,,,,,,
TIRA MANCHAS VANISH,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
TIRA MANCHAS BRILHAN,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
TIRA MANCHA GEL VANI,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
TIRA MANCHAS PO VANI,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
DES AERO REXONA S.PERFUME 150ML,,,,,un,,COMPANHIA ZAFFARI COMERCIO E INDUSTRIA,,,,,,,,
DES REXONA S/PERFUME 50ML ,,,,,un,,COMPANHIA ZAFFARI COMERCIO E INDUSTRIA,,,,,,,,
DESOD AERO FEM DOVE,,,,,un,,COMPANHIA ZAFFARI COMERCIO E INDUSTRIA,,,,,,,,
DESOD SPRAY NIVEA ME,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
DESOD AERO NIVEA FEM,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
DESOD AERO FEM NIVEA,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
CANETA BORRACHA MOLI,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
TESOURA ESCOLAR LYKE,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
CR BARBA NIVEA SENSITIV 2EM1 65G,,,,,un,,COMPANHIA ZAFFARI COMERCIO E INDUSTRIA,,,,,,,,
CRM DENT COLGATE TOT,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
CR D COLGATE T12 MINT 90G C/3,,,,,un,,"COMPANHIA ZAFFARI COMERCIO E INDUSTRIA
",,,,,,,,
CR DENT SORRISO DE BCOPROM,,,,,un,,WMS SUPERMERCADOS DO BRASIL LTDA,,,,,,,,
CRM DENTAL SENSODYNE,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
CR DENT ORAL B EXTRA BRANCO 70g,,,,,un,,UNIDASUL DISTRIBUIDORA ALIMENTICIA S/A,,,,,,,,
KI ORAL B E C D 75ML,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
LAMP LED TASCH 803LM BR 9W,,,,,un,,COMPANHIA ZAFFARI COMERCIO E INDUSTRIA,,,,,,,,
LIMP BA S CL G 500ML,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
LIMP CIF LAR 250ML,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
AGUA SANIT GIRANDO S,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
DET PO ULTRA CLASS SACH 1K,,,,,un,,WMS SUPERMERCADOS DO BRASIL LTDA,,,,,,,,
DET LIQ GIRAND-SOL NEUTR 5,,,,,un,,WMS SUPERMERCADOS DO BRASIL LTDA,,,,,,,,
DETERG LIQ YPE CAPIM,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
DETERG YPE 500M,,,,,un,,SUPERMERCADO BELTRAME LTDA,,,,,,,,
DETERGENTE YPE 500ML MACA,,,,,un,,COMERCIO DE ALIMENTOS ROHENKOHL LTDA,,,,,,,,
DETERGENTE YPE 500ML CAPIM LIMAO,,,,,un,,COMERCIO DE ALIMENTOS ROHENKOHL LTDA,,,,,,,,
DETERG LIQ YPE CLEAR,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
DETERG YPE CL 500M,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
DETERG YPE 500ML,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
DET YPE 500ML,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
LAVA ROUP LIQ OMO PR,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
LAVA ROUPA PO OMO SA,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
ALV VANISH S CLORO 1,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
LAV LOUCA YPE CLEAR 500ML,,,,,un,,COMPANHIA ZAFFARI COMERCIO E INDUSTRIA,,,,,,,,
AMACIANTE AMACITEL LUXO 2L TOQUE DE POESIA,,,,,un,,COMERCIO DE ALIMENTOS ROHENKOHL LTDA,,,,,,,,
AMACIANTE GIRANDO SOL 2L FLORALAZUL,,,,,un,,COMERCIO DE ALIMENTOS ROHENKOHL LTDA,,,,,,,,
AMAC GIRANDOSOL TALCO DELICAD2L,,,,,un,,COMPANHIA ZAFFARI COMERCIO E INDUSTRIA,,,,,,,,
,,,,,,,,,,,,,,,
AMAC CONC COMFORT CU,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
AMAC CONC COMFORT,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
AMAC COMFORT EXPLOSAO AZUL 3L,,,,,un,,COMPANHIA ZAFFARI COMERCIO E INDUSTRIA,,,,,,,,
AMAC CONC GIRANDO SO,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
LAVA ROUPA GIRANDO SOL 1KG ROSA FLORA,,,,,un,,COMERCIO DE ALIMENTOS ROHENKOHL LTDA,,,,,,,,
"GUARDANAPO DE PAPEL MILI 30X29,5CM 50UN",,,,,un,,COMERCIO DE ALIMENTOS ROHENKOHL LTDA,,,,,,,,
GUARD FS CRF 50UN 21,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
GUARD KITCHE,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
"GUARD KITCHEN 22,7X22,8CM C/50",,,,,un,,COMPANHIA ZAFFARI COMERCIO E INDUSTRIA,,,,,,,,
TOAL PAP MONDEO FD 50F 2UN,,,,,un,,WMS SUPERMERCADOS DO BRASIL LTDA,,,,,,,,
PAPEL TOALHA KITCHEN,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
PAP TOALHA CRFO 2UN,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
P TOALH KIT L360P330,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
P-HIG FD PLUSH 20M 24UN,,,,,un,,WMS SUPERMERCADOS DO BRASIL LTDA,,,,,,,,
PAPEL HIG FD NEVE TO,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
PAPEL HIGIENICO B,,,,,un,,Supermercado JGZ LTDA,,,,,,,,
PAPEL HIG.FINOPEL 60M 12UN NEUTRO,,,,,un,,COMERCIO DE ALIMENTOS ROHENKOHL LTDA,,,,,,,,
PAPEL HIG FD ELITE,,,,,un,,CARREFOUR COMERCIO E INDUSTRIA LTDA,,,,,,,,
P H DOBLE DUPL 16X30M L+P-,,,,,un,,COMPANHIA ZAFFARI COMERCIO E INDUSTRIA,,,,,,,,
LENCO PAPEL KLEENEX,,,,,un,,COMPANHIA ZAFFARI COMERCIO E INDUSTRIA,,,,,,,,
LENCO UMED JOHNSONS,,,,,un,,COMPANHIA ZAFFARI COMERCIO E INDUSTRIA,,,,,,,,
LENCOS UMEDECIDOS ANJINHO 300UNAZUL REFIL,,,,,un,,COMERCIO DE ALIMENTOS ROHENKOHL LTDA,,,,,,,,
LENCO BOLSO KLEENEX DIA 10FL4P3,,,,,un,,COMPANHIA ZAFFARI COMERCIO E INDUSTRIA,,,,,,,,
LENCO BOLSO KLEENEX DIA 10F L4P3,,,,,un,,COMPANHIA ZAFFARI COMERCIO E INDUSTRIA,,,,,,,,
